input_text,output_text
"Adler | city | Broadcasting_House_Dornbusch, Parks_and_Recreation | lastAired | 1958-01-01, Parks_and_Recreation | broadcastedBy | Adler, Parks_and_Recreation | firstAired | 1908-05-02",['Adler is located in Broadcasting House Dornbusch. Parks and Recreation lastAired 1958-01-01. Parks and Recreation broadcastedBy Adler. Parks and Recreation firstAired 1908-05-02.']
"Estadio_Centenario_Ciudad_de_Quilmes | location | Água_Santa, Middlesbrough_F.C. | league | Lesotho_Premier_League, Middlesbrough_F.C. | season | 1947-48_Cypriot_Cup, Lesotho_Premier_League | country | United_States, Middlesbrough_F.C. | ground | Estadio_Centenario_Ciudad_de_Quilmes",['Estadio Centenario Ciudad de Quilmes is located in Água Santa. Middlesbrough F.C. competes in the Lesotho Premier League. Middlesbrough F.C. season 1947-48 Cypriot Cup. Lesotho Premier League is based in United States. Middlesbrough F.C. plays at Estadio Centenario Ciudad de Quilmes.']
"SV_Werder_Bremen | ground | Degtyarsk, Sergei_Nikolayevich_Tereschenko | currentclub | Crown_Alexandra_F.C., Sergei_Nikolayevich_Tereschenko | club | SV_Werder_Bremen, Sergei_Nikolayevich_Tereschenko | birthDate | 1908-05-02, Sergei_Nikolayevich_Tereschenko | youthclub | Sittingbourne_Community_F.C.",['SV Werder Bremen plays at Degtyarsk. Sergei Nikolayevich Tereschenko currentclub Crown Alexandra F.C.. Sergei Nikolayevich Tereschenko club SV Werder Bremen. Sergei Nikolayevich Tereschenko was born on 1908-05-02. Sergei Nikolayevich Tereschenko youthclub Sittingbourne Community F.C..']
"Spandau_Ballet | precededBy | Off_the_Ground, Spandau_Ballet | followedBy | Stand_in_the_Schoolhouse_Door, Spandau_Ballet | genre | absolute_music",['Spandau Ballet was preceded by Off the Ground. Spandau Ballet was followed by Stand in the Schoolhouse Door. Spandau Ballet genre absolute music.']
Mondo_Kane | associatedBand/associatedMusicalArtist | monarch,['Mondo Kane associatedBand/associatedMusicalArtist monarch.']
"Golden_Roof | architect | Maurice_Ravel, Golden_Roof | address | 101 Ukrop Way, Golden_Roof | buildingStartDate | 1958-01-01, Golden_Roof | currentTenants | E._Claiborne_Robins_School_of_Business, New_Hampshire | country | Mexico, Golden_Roof | location | New_Hampshire, Golden_Roof | owner | Northern_Arizona_University",['Golden Roof architect Maurice Ravel. Golden Roof address 101 Ukrop Way. Golden Roof buildingStartDate 1958-01-01. Golden Roof currentTenants E. Claiborne Robins School of Business. New Hampshire is based in Mexico. Golden Roof is located in New Hampshire. Golden Roof owner Northern Arizona University.']
Eric_Stuart | child | Alexander_von_Benckendorff,['Eric Stuart child Alexander von Benckendorff.']
"Grunts | runtime | 1147.0, Grunts | editing | Félix_Sánchez, Grunts | producer | Graham_Hill, Grunts | writer | Graham_Hill, Grunts | cinematography | Ton_Sijbrands",['Grunts runtime 1147.0. Grunts editing Félix Sánchez. Grunts producer Graham Hill. Grunts writer Graham Hill. Grunts cinematography Ton Sijbrands.']
Film_Roman | producer | Melchior_de_Vogüé,['Film Roman producer Melchior de Vogüé.']
"Theological_Faculty_Lugano | campus | School_of_Applied_Arts_in_Stuttgart, Theological_Faculty_Lugano | affiliation | Hyogo_University_of_Teacher_Education, Theological_Faculty_Lugano | city | Behringwerke, Theological_Faculty_Lugano | established | 2000",['Theological Faculty Lugano campus School of Applied Arts in Stuttgart. Theological Faculty Lugano affiliation Hyogo University of Teacher Education. Theological Faculty Lugano is located in Behringwerke. Theological Faculty Lugano established 2000.']
"Jenix | producer | Aatto_Pietikäinen, Jenix | genre | American_primitive_guitar, Jenix | artist | Aatto_Pietikäinen",['Jenix producer Aatto Pietikäinen. Jenix genre American primitive guitar. Jenix artist Aatto Pietikäinen.']
"Ali_al-Ridha | birthPlace | Körfez, Körfez | country | Brazil, Brazil | areaTotal | 12, Ali_al-Ridha | nationality | Sudanese",['Ali al-Ridha birthPlace Körfez. Körfez is based in Brazil. Brazil areaTotal 12. Ali al-Ridha nationality Sudanese.']
"Galina_Zybina | doctoralAdvisor | The_chemical_basis_of_morphogenesis, Galina_Zybina | birthPlace | England, Galina_Zybina | birthDate | 2012-12-27, Galina_Zybina | almaMater | University_of_Cambridge, Galina_Zybina | knownFor | irreducible_complexity",['Galina Zybina doctoralAdvisor The chemical basis of morphogenesis. Galina Zybina birthPlace England. Galina Zybina was born on 2012-12-27. Galina Zybina almaMater University of Cambridge. Galina Zybina knownFor irreducible complexity.']
music_of_Japan | stylisticOrigin | American_primitive_guitar,['music of Japan stylisticOrigin American primitive guitar.']
"Mudgee | type | City, Mudgee | populationDensity | 1293057000, Mudgee | governmentType | federal_monarchy",['Mudgee type City. Mudgee populationDensity 1293057000. Mudgee governmentType federal monarchy.']
"Ivan_Regen | knownFor | Carleman's_inequality, Ivan_Regen | birthPlace | England, Ivan_Regen | birthDate | ""1983-10-03""","['Ivan Regen knownFor Carleman\'s inequality. Ivan Regen birthPlace England. Ivan Regen was born on ""1983-10-03"".']"
"Forgotten_Rebels | producer | Charlie_Chaplin, Forgotten_Rebels | runtime | 2900, Forgotten_Rebels | artist | Charlie_Chaplin, Forgotten_Rebels | precededBy | Moving_Violation",['Forgotten Rebels producer Charlie Chaplin. Forgotten Rebels runtime 2900. Forgotten Rebels artist Charlie Chaplin. Forgotten Rebels was preceded by Moving Violation.']
"The_Housemaid | producer | Pius_XII, The_Housemaid | writer | Pius_XII, The_Housemaid | cinematography | Hector_Berlioz",['The Housemaid producer Pius XII. The Housemaid writer Pius XII. The Housemaid cinematography Hector Berlioz.']
"Dera_Ghazi_Khan_International_Airport | operatingOrganisation | Direction_des_Services_de_la_navigation_aérienne, Direction_des_Services_de_la_navigation_aérienne | city | Guadalaviar, Dera_Ghazi_Khan_International_Airport | runwayLength | 27400, Dera_Ghazi_Khan_International_Airport | elevationAboveTheSeaLevel | 12",['Dera Ghazi Khan International Airport operatingOrganisation Direction des Services de la navigation aérienne. Direction des Services de la navigation aérienne is located in Guadalaviar. Dera Ghazi Khan International Airport runwayLength 27400. Dera Ghazi Khan International Airport elevationAboveTheSeaLevel 12.']
Škoda_935 | manufacturer | Hartford,['Škoda 935 manufacturer Hartford.']
"Didius_Julianus | birthDate | 2001-01-01, Didius_Julianus | almaMater | University_of_Cambridge",['Didius Julianus was born on 2001-01-01. Didius Julianus almaMater University of Cambridge.']
"Laurent_Koscielny | deathPlace | Mexico, Laurent_Koscielny | deathPlace | Cancun, Mexico | populationDensity | 54.56, Mexico | longName | Turkey, Laurent_Koscielny | nationality | Mexico",['Laurent Koscielny deathPlace Mexico. Laurent Koscielny deathPlace Cancun. Mexico populationDensity 54.56. Mexico longName Turkey. Laurent Koscielny nationality Mexico.']
"Friedrich_Kettler | birthPlace | Sultanate_of_Maguindanao, Sultanate_of_Maguindanao | anthem | Fatshe_leno_la_rona, Sultanate_of_Maguindanao | anthem | Symphony_No._0, Friedrich_Kettler | deathDate | 1955-04-06, Friedrich_Kettler | birthDate | 1954-07-29",['Friedrich Kettler birthPlace Sultanate of Maguindanao. Sultanate of Maguindanao anthem Fatshe leno la rona. Sultanate of Maguindanao anthem Symphony No. 0. Friedrich Kettler deathDate 1955-04-06. Friedrich Kettler was born on 1954-07-29.']
Balloo | ceremonialCounty | Hertfordshire,['Balloo ceremonialCounty Hertfordshire.']
Pier_Paolo_Pasolini | birthDate | 2006-09-06,['Pier Paolo Pasolini was born on 2006-09-06.']
Boeing | service | chinovnik,['Boeing service chinovnik.']
"Barnsley_College | campus | Stacy_Katzman, Polish_Social_and_Cultural_Association | location | Dhaka, Barnsley_College | director | NZ289147, Barnsley_College | city | Clúster_de_la_Indústria_d'Automoció_de_Catalunya, Barnsley_College | wasGivenTheTechnicalCampusStatusBy | Polish_Social_and_Cultural_Association","[""Barnsley College campus Stacy Katzman. Polish Social and Cultural Association is located in Dhaka. Barnsley College director NZ289147. Barnsley College is located in Clúster de la Indústria d'Automoció de Catalunya. Barnsley College wasGivenTheTechnicalCampusStatusBy Polish Social and Cultural Association.""]"
"Wanli_Emperor | birthDate | 1994-06-14, Wanli_Emperor | residence | Lubumbashi, Wanli_Emperor | citizenship | France",['Wanli Emperor was born on 1994-06-14. Wanli Emperor residence Lubumbashi. Wanli Emperor citizenship France.']
"Bionico | course | Katemak, Philippines | leader | Matti_Pietikäinen, Bionico | country | Philippines",['Bionico course Katemak. Philippines leader Matti Pietikäinen. Bionico is based in Philippines.']
"Abdou_Traoré | residence | Suizhou, Suizhou | leaderTitle | Djibouti_Ports_and_Free_Zones_Authority",['Abdou Traoré residence Suizhou. Suizhou leaderTitle Djibouti Ports and Free Zones Authority.']
"Buffalo_Springfield | precededBy | Deep_Shadows_and_Brilliant_Highlights, Buffalo_Springfield | followedBy | blasphemy",['Buffalo Springfield was preceded by Deep Shadows and Brilliant Highlights. Buffalo Springfield was followed by blasphemy.']
"John_F._Kennedy | professionalField | Dyson_tree, John_F._Kennedy | knownFor | Carter_constant, John_F._Kennedy | knownFor | Cook–Levin_theorem, John_F._Kennedy | doctoralAdvisor | The_Unreasonable_Effectiveness_of_Mathematics_in_the_Natural_Sciences, John_F._Kennedy | birthPlace | England",['John F. Kennedy professionalField Dyson tree. John F. Kennedy knownFor Carter constant. John F. Kennedy knownFor Cook–Levin theorem. John F. Kennedy doctoralAdvisor The Unreasonable Effectiveness of Mathematics in the Natural Sciences. John F. Kennedy birthPlace England.']
Département_du_Sud | genre | grindcore,['Département du Sud genre grindcore.']
The_Second_Stage_Turbine_Blade | precededBy | Therion,['The Second Stage Turbine Blade was preceded by Therion.']
"Martin_Johansson | birthDate | 1929-06-11, Martin_Johansson | residence | Haiphong, Martin_Johansson | citizenship | Brazil, Martin_Johansson | birthPlace | Brazil",['Martin Johansson was born on 1929-06-11. Martin Johansson residence Haiphong. Martin Johansson citizenship Brazil. Martin Johansson birthPlace Brazil.']
"Trafford_F.C. | league | Yemeni_League, Yemeni_League | champions | Phoenix_Sports_F.C., Trafford_F.C. | numberOfMembers | 418476000000.0, Trafford_F.C. | ground | KLFA_Stadium",['Trafford F.C. competes in the Yemeni League. Yemeni League champions Phoenix Sports F.C.. Trafford F.C. numberOfMembers 418476000000.0. Trafford F.C. plays at KLFA Stadium.']
"Ludovic_Sané | birthPlace | Altınözü, Ludovic_Sané | award | ""Ruth_Ribicoff""","['Ludovic Sané birthPlace Altınözü. Ludovic Sané award ""Ruth Ribicoff"".']"
Jürgen_Locadia | professionalField | veterinary_biology,['Jürgen Locadia professionalField veterinary biology.']
Trece | type | voluntary_association,['Trece type voluntary association.']
"Paris_Descartes_University | numberOfStudents | 94.0, Paris_Descartes_University | city | Laroque-des-Albères, Laroque-des-Albères | elevationAboveTheSeaLevel | 3.16",['Paris Descartes University numberOfStudents 94.0. Paris Descartes University is located in Laroque-des-Albères. Laroque-des-Albères elevationAboveTheSeaLevel 3.16.']
"Aliens_vs_Avatars | publisher | Hachette_Books, Aliens_vs_Avatars | literaryGenre | secret_history, Aliens_vs_Avatars | followedBy | Leviticus, Aliens_vs_Avatars | author | Oscar_Fantenberg",['Aliens vs Avatars publisher Hachette Books. Aliens vs Avatars literaryGenre secret history. Aliens vs Avatars was followed by Leviticus. Aliens vs Avatars author Oscar Fantenberg.']
"Deathdream | distributor | Kasander_Film, Toshiba | service | video_on_demand, Deathdream | distributor | Toshiba, Toshiba | service | traffic_guard",['Deathdream distributor Kasander Film. Toshiba service video on demand. Deathdream distributor Toshiba. Toshiba service traffic guard.']
"Bayan_College_for_Science_and_Technology | campus | Steve_Bright, SWIFT | location | London, Bayan_College_for_Science_and_Technology | director | Alliance_Films_Corporation, Bayan_College_for_Science_and_Technology | established | 2000, Bayan_College_for_Science_and_Technology | country | Haiti, Bayan_College_for_Science_and_Technology | wasGivenTheTechnicalCampusStatusBy | SWIFT",['Bayan College for Science and Technology campus Steve Bright. SWIFT is located in London. Bayan College for Science and Technology director Alliance Films Corporation. Bayan College for Science and Technology established 2000. Bayan College for Science and Technology is based in Haiti. Bayan College for Science and Technology wasGivenTheTechnicalCampusStatusBy SWIFT.']
"Tomasz_Majewski | birthDate | 2001-10-16, Tomasz_Majewski | professionalField | Mathematical_optimization, Tomasz_Majewski | knownFor | Stochastic_programming, Tomasz_Majewski | almaMater | University_of_Tübingen",['Tomasz Majewski was born on 2001-10-16. Tomasz Majewski professionalField Mathematical optimization. Tomasz Majewski knownFor Stochastic programming. Tomasz Majewski almaMater University of Tübingen.']
"UK | currency | Luzern_frank, UK | demonym | Venezuelans, Bionico | region | San_Pedro, Bionico | ingredient | Granola, Bionico | country | UK",['UK currency Luzern frank. UK demonym Venezuelans. Bionico region San Pedro. Bionico ingredient Granola. Bionico is based in UK.']
"Moritzbastei | architect | Geoffrey_Dear, Moritzbastei | currentTenants | Indian_Institute_of_Management_Bengaluru, Moritzbastei | owner | University_of_Bonn",['Moritzbastei architect Geoffrey Dear. Moritzbastei currentTenants Indian Institute of Management Bengaluru. Moritzbastei owner University of Bonn.']
"The_Godfather | runtime | 94.0, The_Godfather | musicComposer | Hugo_Lloris, The_Godfather | releaseDate | 1989-07-10, The_Godfather | director | Indira_Gandhi, The_Godfather | editing | William_Kennedy, The_Godfather | producer | Hongwu_Emperor, The_Godfather | writer | Hongwu_Emperor",['The Godfather runtime 94.0. The Godfather musicComposer Hugo Lloris. The Godfather releaseDate 1989-07-10. The Godfather director Indira Gandhi. The Godfather editing William Kennedy. The Godfather producer Hongwu Emperor. The Godfather writer Hongwu Emperor.']
Philippines | motto | In_God_We_Trust,['Philippines motto In God We Trust.']
"Marengo | releaseDate | 1994-06-14, Marengo | genre | ethereal_wave, Marengo | genre | Schuhplattler",['Marengo releaseDate 1994-06-14. Marengo genre ethereal wave. Marengo genre Schuhplattler.']
"Incognito | genre | punk_rock, Incognito | precededBy | Little_Caesar",['Incognito genre punk rock. Incognito was preceded by Little Caesar.']
"Manchester_Airport | operatingOrganisation | Skeyes, Manchester_Airport | location | Tarifa, Skeyes | city | Castrojeriz, Manchester_Airport | elevationAboveTheSeaLevel | 1604.0, Manchester_Airport | runwayName | ""09L/27R""","['Manchester Airport operatingOrganisation Skeyes. Manchester Airport is located in Tarifa. Skeyes is located in Castrojeriz. Manchester Airport elevationAboveTheSeaLevel 1604.0. Manchester Airport runwayName ""09L/27R"".']"
"Justin_Chadwick | birthPlace | New_Jersey, Justin_Chadwick | almaMater | United_States_Army_War_College",['Justin Chadwick birthPlace New Jersey. Justin Chadwick almaMater United States Army War College.']
"Dejen_Gebremeskel | birthDate | ""1986-04-15"", Dejen_Gebremeskel | birthName | François_Villon, Dejen_Gebremeskel | birthPlace | Saint_Petersburg","['Dejen Gebremeskel was born on ""1986-04-15"". Dejen Gebremeskel birthName François Villon. Dejen Gebremeskel birthPlace Saint Petersburg.']"
"George_W._Bush | birthDate | ""1923-11-18""","['George W. Bush was born on ""1923-11-18"".']"
"Laura_Chiesa | foundingDate | 1947-01-01, Laura_Chiesa | location | Turkey, Laura_Chiesa | foundationPlace | para_ice_hockey, Laura_Chiesa | industry | color",['Laura Chiesa foundingDate 1947-01-01. Laura Chiesa is located in Turkey. Laura Chiesa foundationPlace para ice hockey. Laura Chiesa industry color.']
GE_Energy | keyPerson | lead_author,['GE Energy keyPerson lead author.']
To_Die_like_a_Man | director | Vsevolod_Solovyov,['To Die like a Man director Vsevolod Solovyov.']
"Birmingham–Jefferson_Convention_Complex | location | Uarini, Platanias_F.C. | league | EFL_League_One, Platanias_F.C. | season | 1991–92_Greek_Cup, Platanias_F.C. | numberOfMembers | 83.0, Platanias_F.C. | ground | Birmingham–Jefferson_Convention_Complex",['Birmingham–Jefferson Convention Complex is located in Uarini. Platanias F.C. competes in the EFL League One. Platanias F.C. season 1991–92 Greek Cup. Platanias F.C. numberOfMembers 83.0. Platanias F.C. plays at Birmingham–Jefferson Convention Complex.']
"San_Antonio_de_Itatí | populationMetro | 21000, San_Antonio_de_Itatí | isPartOf | Jalisco, San_Antonio_de_Itatí | country | United_States, San_Antonio_de_Itatí | elevationAboveTheSeaLevel | 418476000000.0, San_Antonio_de_Itatí | timeZone | UTC+01:00, San_Antonio_de_Itatí | populationDensity | 17000",['San Antonio de Itatí has a metro population of 21000. San Antonio de Itatí isPartOf Jalisco. San Antonio de Itatí is based in United States. San Antonio de Itatí elevationAboveTheSeaLevel 418476000000.0. San Antonio de Itatí timeZone UTC+01:00. San Antonio de Itatí populationDensity 17000.']
"Elisa_vida_mía | runtime | 1147.0, Elisa_vida_mía | musicComposer | Huang_Zongxi, Elisa_vida_mía | releaseDate | 2001-10-16, Elisa_vida_mía | director | Sophie_Lamon, Elisa_vida_mía | editing | Erich_Honecker, Elisa_vida_mía | producer | Caroline_Lucas",['Elisa vida mía runtime 1147.0. Elisa vida mía musicComposer Huang Zongxi. Elisa vida mía releaseDate 2001-10-16. Elisa vida mía director Sophie Lamon. Elisa vida mía editing Erich Honecker. Elisa vida mía producer Caroline Lucas.']
"Rio_Rita | musicComposer | Françoise_Sagan, Rio_Rita | editing | Grégory_Sertic, Rio_Rita | producer | Tara_Strong, Rio_Rita | writer | Tara_Strong, Rio_Rita | cinematography | Kofi_Annan",['Rio Rita musicComposer Françoise Sagan. Rio Rita editing Grégory Sertic. Rio Rita producer Tara Strong. Rio Rita writer Tara Strong. Rio Rita cinematography Kofi Annan.']
"Boeing | foundationPlace | Pasig, Pasig | leaderTitle | Further_Education_and_Training_Awards_Council",['Boeing foundationPlace Pasig. Pasig leaderTitle Further Education and Training Awards Council.']
"Hans_Richter | birthDate | 1994-06-14, Hans_Richter | nationality | ""United_States"", Hans_Richter | deathPlace | Michigan, Hans_Richter | birthPlace | California","['Hans Richter was born on 1994-06-14. Hans Richter nationality ""United States"". Hans Richter deathPlace Michigan. Hans Richter birthPlace California.']"
"Daewoo_Motor_Sales | location | ""Republic_of_Turkey"", Daewoo_Motor_Sales | product | dopant, Daewoo_Motor_Sales | industry | Pharmaceuticals, Daewoo_Motor_Sales | keyPerson | White_House_Chief_Floral_Designer, Daewoo_Motor_Sales | foundingDate | ""1923-11-18"", Daewoo_Motor_Sales | netIncome | 0711905","['Daewoo Motor Sales is located in ""Republic of Turkey"". Daewoo Motor Sales product dopant. Daewoo Motor Sales industry Pharmaceuticals. Daewoo Motor Sales keyPerson White House Chief Floral Designer. Daewoo Motor Sales foundingDate ""1923-11-18"". Daewoo Motor Sales netIncome 0711905.']"
"Bordeaux_Montaigne_University | numberOfUndergraduateStudents | 4349.0, Bordeaux_Montaigne_University | staff | 83.0, Bordeaux_Montaigne_University | numberOfStudents | 610.0, Bordeaux_Montaigne_University | numberOfDoctoralStudents | 1458, Bordeaux_Montaigne_University | numberOfPostgraduateStudents | 58.41",['Bordeaux Montaigne University numberOfUndergraduateStudents 4349.0. Bordeaux Montaigne University staff 83.0. Bordeaux Montaigne University numberOfStudents 610.0. Bordeaux Montaigne University numberOfDoctoralStudents 1458. Bordeaux Montaigne University numberOfPostgraduateStudents 58.41.']
"Boryspil_International_Airport | operatingOrganisation | Airports_Authority_of_India, Boryspil_International_Airport | elevationAboveTheSeaLevel | 83.2104, Boryspil_International_Airport | location | Puertollano",['Boryspil International Airport operatingOrganisation Airports Authority of India. Boryspil International Airport elevationAboveTheSeaLevel 83.2104. Boryspil International Airport is located in Puertollano.']
Cusseta | areaCode | 1006,['Cusseta areaCode 1006.']
"All_Good_Things | publisher | Reed_Business_Information, All_Good_Things | followedBy | Grete_Minde, All_Good_Things | author | Aëtius_of_Antioch",['All Good Things publisher Reed Business Information. All Good Things was followed by Grete Minde. All Good Things author Aëtius of Antioch.']
"Last_Man_Standing | starring | Michael_Jackson, Michael_Jackson | birthYear | 1852",['Last Man Standing starring Michael Jackson. Michael Jackson birthYear 1852.']
"Charles_K._Kao | deathPlace | Leningrad_USSR, Charles_K._Kao | birthDate | 1991-12-09, Charles_K._Kao | knownFor | fluctuation_theorem",['Charles K. Kao deathPlace Leningrad USSR. Charles K. Kao was born on 1991-12-09. Charles K. Kao knownFor fluctuation theorem.']
"Curanilahue | meaning | ""Dr._G._P._Prabhukumar""","['Curanilahue meaning ""Dr. G. P. Prabhukumar"".']"
Messiah | followedBy | sensory_deprivation,['Messiah was followed by sensory deprivation.']
"The_Sower | location | Jefferson_County, The_Sower | country | ""French_Republic""","['The Sower is located in Jefferson County. The Sower is based in ""French Republic"".']"
"Sorbonne_Nouvelle-Paris_3 | staff | 12, Sorbonne_Nouvelle-Paris_3 | numberOfDoctoralStudents | 1003, Sorbonne_Nouvelle-Paris_3 | campus | La_Flèche, Sorbonne_Nouvelle-Paris_3 | city | La_Flèche",['Sorbonne Nouvelle-Paris 3 staff 12. Sorbonne Nouvelle-Paris 3 numberOfDoctoralStudents 1003. Sorbonne Nouvelle-Paris 3 campus La Flèche. Sorbonne Nouvelle-Paris 3 is located in La Flèche.']
Psychedelic_Pill | precededBy | How_About_a_Friendly_Shrink?,['Psychedelic Pill was preceded by How About a Friendly Shrink?.']
"Eagle_County | hasToItsWest | Franklin_County_Pennsylvania, Marforio | established | 2000, Marforio | location | Eagle_County, Marforio | municipality | Cressona, Eagle_County | hasToItsSoutheast | Carroll_County_Maryland, Marforio | category | Contributing_property, Marforio | country | Philippines",['Eagle County hasToItsWest Franklin County Pennsylvania. Marforio established 2000. Marforio is located in Eagle County. Marforio municipality Cressona. Eagle County hasToItsSoutheast Carroll County Maryland. Marforio category Contributing property. Marforio is based in Philippines.']
"Stevie_Wonder | citizenship | Spain, Spain | areaTotal | 27400, Stevie_Wonder | influencedBy | Fahid_Ben_Khalfallah, Stevie_Wonder | birthDate | 1934-01-01",['Stevie Wonder citizenship Spain. Spain areaTotal 27400. Stevie Wonder influencedBy Fahid Ben Khalfallah. Stevie Wonder was born on 1934-01-01.']
Ilıca | country | Mexico,['Ilıca is based in Mexico.']
Boeing | keyPerson | Đorđe_Gagić,['Boeing keyPerson Đorđe Gagić.']
"Ice_La_Fox | birthDate | 1944-07-28, Ice_La_Fox | deathPlace | New_Hampshire, Ice_La_Fox | birthPlace | New_Jersey",['Ice La Fox was born on 1944-07-28. Ice La Fox deathPlace New Hampshire. Ice La Fox birthPlace New Jersey.']
"Škoda_973 | assembly | New_Jersey, Škoda_973 | productionEndYear | 1684, Škoda_973 | bodyStyle | Brougham",['Škoda 973 assembly New Jersey. Škoda 973 productionEndYear 1684. Škoda 973 bodyStyle Brougham.']
"Bauakademie | campus | Steve_Bright, Salzburg_Festival | location | Lima, Bauakademie | director | State_Award_for_Superior_Achievement, PICOM_retail_business_cluster | founder | Vsevolod_Solovyov, Bauakademie | city | PICOM_retail_business_cluster, Bauakademie | wasGivenTheTechnicalCampusStatusBy | Salzburg_Festival, Bauakademie | state | Madhya_Pradesh",['Bauakademie campus Steve Bright. Salzburg Festival is located in Lima. Bauakademie director State Award for Superior Achievement. PICOM retail business cluster founder Vsevolod Solovyov. Bauakademie is located in PICOM retail business cluster. Bauakademie wasGivenTheTechnicalCampusStatusBy Salzburg Festival. Bauakademie state Madhya Pradesh.']
"Daniele_Luppi | birthDate | 1954-07-29, Daniele_Luppi | nationality | France, Daniele_Luppi | servedAsChiefOfTheAstronautOfficeIn | 1852, Daniele_Luppi | deathPlace | New_Hampshire, Daniele_Luppi | birthPlace | Virginia, Daniele_Luppi | almaMater | Superior_Air_War_School, Daniele_Luppi | status | ""Deceased""","['Daniele Luppi was born on 1954-07-29. Daniele Luppi nationality France. Daniele Luppi servedAsChiefOfTheAstronautOfficeIn 1852. Daniele Luppi deathPlace New Hampshire. Daniele Luppi birthPlace Virginia. Daniele Luppi almaMater Superior Air War School. Daniele Luppi status ""Deceased"".']"
"Octopus | artist | The_Lumineers, Octopus | producer | The_Lumineers, Octopus | runtime | 20378.5, Octopus | genre | opera, Octopus | precededBy | Led_Zeppelin, Octopus | recordLabel | ave;new, Octopus | recordLabel | Federal_Records",['Octopus artist The Lumineers. Octopus producer The Lumineers. Octopus runtime 20378.5. Octopus genre opera. Octopus was preceded by Led Zeppelin. Octopus recordLabel ave;new. Octopus recordLabel Federal Records.']
"Frickley_Athletic_F.C. | league | NLA_Premier_League, NLA_Premier_League | country | Turkey, Frickley_Athletic_F.C. | numberOfMembers | 260855000000.0, Frickley_Athletic_F.C. | ground | Metalist_Stadium",['Frickley Athletic F.C. competes in the NLA Premier League. NLA Premier League is based in Turkey. Frickley Athletic F.C. numberOfMembers 260855000000.0. Frickley Athletic F.C. plays at Metalist Stadium.']
"Jan_Vapaavuori | birthPlace | Karlsruhe, Jan_Vapaavuori | birthDate | 1934-01-01, Jan_Vapaavuori | deathDate | 1944-07-28",['Jan Vapaavuori birthPlace Karlsruhe. Jan Vapaavuori was born on 1934-01-01. Jan Vapaavuori deathDate 1944-07-28.']
Milorad_Mažić | deathPlace | Beijing,['Milorad Mažić deathPlace Beijing.']
Berlin | timeZone | UTC−04:30,['Berlin timeZone UTC−04:30.']
"The_Death_and_Life_of_Bobby_Z | followedBy | The_Song_of_the_Sibyl, The_Death_and_Life_of_Bobby_Z | author | Ned_Beatty, The_Death_and_Life_of_Bobby_Z | releaseDate | 2003-01-01",['The Death and Life of Bobby Z was followed by The Song of the Sibyl. The Death and Life of Bobby Z author Ned Beatty. The Death and Life of Bobby Z releaseDate 2003-01-01.']
"Glasgow_Prestwick_Airport | cityServed | Sonoma_Raceway, Glasgow_Prestwick_Airport | location | Ballela, Glasgow_Prestwick_Airport | icaoLocationIdentifier | Warnervale_Airport, Glasgow_Prestwick_Airport | elevationAboveTheSeaLevel | 610.0",['Glasgow Prestwick Airport cityServed Sonoma Raceway. Glasgow Prestwick Airport is located in Ballela. Glasgow Prestwick Airport icaoLocationIdentifier Warnervale Airport. Glasgow Prestwick Airport elevationAboveTheSeaLevel 610.0.']
"Linde_Lindström | mission | Soyuz_TMA-16M, Linde_Lindström | birthDate | ""1986-04-15""","['Linde Lindström mission Soyuz TMA-16M. Linde Lindström was born on ""1986-04-15"".']"
"In_Keeping_Secrets_of_Silent_Earth:_3 | director | John_Major, John_Major | birthPlace | Philippines",['In Keeping Secrets of Silent Earth: 3 director John Major. John Major birthPlace Philippines.']
"Marmaduke | distributor | GAZ_Group, GAZ_Group | keyPerson | Erich_Honecker, GAZ_Group | keyPerson | Hans_Schmidt, Marmaduke | starring | Abdoulaye_Keita, Marmaduke | director | Emily_Dickinson",['Marmaduke distributor GAZ Group. GAZ Group keyPerson Erich Honecker. GAZ Group keyPerson Hans Schmidt. Marmaduke starring Abdoulaye Keita. Marmaduke director Emily Dickinson.']
Bad_Romance | followedBy | Words_/_I_Started_a_Joke_/_To_Love_Somebody_/_Marley_Purt_Drive,['Bad Romance was followed by Words / I Started a Joke / To Love Somebody / Marley Purt Drive.']
"¿¡Revolución!? | producer | Willoughby_Newton, Willoughby_Newton | birthDate | ""1923-11-18""","['¿¡Revolución!? producer Willoughby Newton. Willoughby Newton was born on ""1923-11-18"".']"
"Roberto_Silva_Renard | associatedBand/associatedMusicalArtist | Emperor_Xianzong_of_Tang, Roberto_Silva_Renard | genre | LGBT_hip_hop",['Roberto Silva Renard associatedBand/associatedMusicalArtist Emperor Xianzong of Tang. Roberto Silva Renard genre LGBT hip hop.']
Ems-Oriental | recordLabel | Flip_Records,['Ems-Oriental recordLabel Flip Records.']
"886_Washingtonia | discoverer | Otho, 886_Washingtonia | absoluteMagnitude | 83.2104, 886_Washingtonia | discovered | 1937-04-27",['886 Washingtonia discoverer Otho. 886 Washingtonia absoluteMagnitude 83.2104. 886 Washingtonia discovered 1937-04-27.']
"Olivier_Giroud | birthDate | 2001-01-01, Olivier_Giroud | deathPlace | Turkey",['Olivier Giroud was born on 2001-01-01. Olivier Giroud deathPlace Turkey.']
